ticker,exchange,assetType,priceCurrency,startDate,endDate
TMCX,NASDAQ,Stock,USD,2018-05-31,2019-11-14
TMCXU,NASDAQ,Stock,USD,2018-05-15,2019-11-14
TMCXW,NASDAQ,Stock,USD,2018-05-31,2019-11-14
TMCXX,NMFQS,Mutual Fund,USD,,
TMD,NYSE,Stock,USD,,
TMDFX,NMFQS,Mutual Fund,USD,2001-03-15,2016-06-07
TMDI,NASDAQ,Stock,USD,2009-06-26,2020-11-27
TMDIX,NMFQS,Mutual Fund,USD,2005-03-04,2020-11-27
TMDPX,NMFQS,Mutual Fund,USD,2005-03-04,2020-11-27
TMDV,BATS,ETF,USD,2019-11-07,2020-11-27
TMDX,NASDAQ,Stock,USD,2019-05-02,2020-11-27
TMDXX,NMFQS,Mutual Fund,USD,,
TME,NYSE,Stock,USD,2018-12-12,2020-11-27
TMEB,PINK,Stock,USD,2017-09-22,2020-11-27
TMEBX,NMFQS,Mutual Fund,USD,,
TMED,PINK,Stock,USD,2011-02-23,2020-03-20
TMED,CSE,Stock,USD,2015-01-16,2019-10-24
TMEI,,Stock,USD,,
TMEIX,NMFQS,Mutual Fund,USD,2009-10-01,2019-12-03
TMEN,OTCCE,Stock,USD,2012-05-15,2020-11-27
TMEZY,PINK,Stock,USD,,
TMF,NYSE ARCA,ETF,USD,2009-04-16,2020-11-27
TMFAX,NMFQS,Mutual Fund,USD,2012-10-09,2015-11-25
TMFC,BATS,ETF,USD,2018-01-30,2020-11-27
TMFCX,NMFQS,Mutual Fund,USD,2009-10-01,2020-11-27
TMFEX,NMFQS,Mutual Fund,USD,2011-11-02,2019-07-12
TMFGX,NMFQS,Mutual Fund,USD,2010-11-02,2020-11-27
TMFIX,NMFQS,Mutual Fund,USD,2012-10-09,2015-11-25
TMFMX,NMFQS,Mutual Fund,USD,,
TMFSX,NMFQS,Mutual Fund,USD,1997-08-19,2020-11-27
TMFXF,OTCGREY,Stock,USD,2018-07-09,2020-11-27
TMG,NYSE,Stock,USD,,
TMGAX,NMFQS,Mutual Fund,USD,2011-08-09,2019-12-03
TMGCX,NMFQS,Mutual Fund,USD,2011-08-09,2019-12-03
TMGEF,OTCGREY,Stock,USD,2000-06-14,2020-11-27
TMGEX,NMFQS,Mutual Fund,USD,2008-06-13,2017-10-20
TMGFX,NMFQS,Mutual Fund,USD,1996-09-30,2017-10-20
TMGI,PINK,Stock,USD,2013-10-16,2020-11-27
TMGIX,NMFQS,Mutual Fund,USD,2009-11-30,2020-11-27
TMGLX,NMFQS,Mutual Fund,USD,2011-08-09,2019-12-03
TMGQX,NMFQS,Mutual Fund,USD,2017-03-03,2019-12-05
TMGUX,NMFQS,Mutual Fund,USD,2017-03-17,2019-12-05
TMGWX,NMFQS,Mutual Fund,USD,,
TMGY,PINK,Stock,USD,2007-07-25,2020-11-27
TMGYX,NMFQS,Mutual Fund,USD,2011-08-09,2019-12-03
TMH,NYSE,Stock,USD,2016-01-04,2017-02-06
TMHC,NYSE,Stock,USD,2013-04-10,2020-11-27
TMHXX,NMFQS,Mutual Fund,USD,,
TMIBF,OTCQX,Stock,USD,2017-09-22,2019-11-01
TMICF,PINK,Stock,USD,2007-10-01,2020-11-27
TMICY,PINK,Stock,USD,2007-07-13,2020-11-27
TMIFX,NMFQS,Mutual Fund,USD,2017-03-08,2020-11-27
TMIIX,NMFQS,Mutual Fund,USD,2001-09-24,2017-10-20
TMIN,PINK,Stock,USD,2015-12-04,2020-11-27
TMIRX,NMFQS,Mutual Fund,USD,2017-03-10,2020-11-27
TMITX,NMFQS,Mutual Fund,USD,2017-04-07,2020-11-27
TMIX,PINK,Stock,USD,2015-11-18,2020-11-27
TMK-P-B,NYSE,Stock,USD,2014-09-22,2017-12-21
TMKOL,EXPM,Stock,USD,2007-11-19,2018-06-29
TMKOY,OTCGREY,Stock,USD,2009-04-08,2020-11-19
TMKRU,NASDAQ,Stock,USD,,
TMKUF,PINK,Stock,USD,,
TMKXY,PINK,Stock,USD,2016-01-04,2020-09-18
TMLAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-11-27
TMLCX,NMFQS,Mutual Fund,USD,1998-03-04,2020-11-27
TMLDX,NMFQS,Mutual Fund,USD,2017-02-28,2020-11-27
TMLL,,Stock,USD,,
TMLN,NASDAQ,Stock,USD,,
TMLPX,NMFQS,Mutual Fund,USD,2014-01-02,2020-11-27
TMLTX,NMFQS,Mutual Fund,USD,2017-03-17,2019-12-05
TMLUX,NMFQS,Mutual Fund,USD,,
TMLVF,OTCGREY,Stock,USD,2017-10-05,2020-11-27
TMMAX,NMFQS,Mutual Fund,USD,2007-12-21,2020-11-27
TMMDX,NMFQS,Mutual Fund,USD,1986-08-14,2016-06-17
TMMFF,OTCGREY,Stock,USD,2016-05-05,2020-11-27
TMMFX,NMFQS,Mutual Fund,USD,2008-08-01,2016-06-06
TMMI,PINK,Stock,USD,1995-02-01,2020-11-27
TMMIX,NMFQS,Mutual Fund,USD,2009-11-30,2020-11-27
TMMPF,OTCGREY,Stock,USD,,
TMMTF,OTCMKTS,Stock,USD,2018-07-25,2019-04-03
TMMTX,NMFQS,Mutual Fund,USD,2017-03-17,2019-12-05
TMMUX,NMFQS,Mutual Fund,USD,,
TMMVX,NMFQS,Mutual Fund,USD,2017-03-03,2019-12-05
TMNAX,NMFQS,Mutual Fund,USD,2018-06-28,2020-11-27
TMNCX,NMFQS,Mutual Fund,USD,2018-07-30,2020-11-27
TMNIX,NMFQS,Mutual Fund,USD,2018-06-28,2020-11-27
TMNSF,PINK,Stock,USD,2007-07-18,2020-11-27
TMNT,NASDAQ,Stock,USD,,
TMO,NYSE,Stock,USD,1987-09-01,2020-11-27
TMO-20A,NYSE,Stock,USD,,
TMO-25B,NYSE,Stock,USD,,
TMO-27B,NYSE,Stock,USD,,
TMO-28A,NYSE,Stock,USD,,
TMO-31,NYSE,Stock,USD,,
TMO-32,NYSE,Stock,USD,,
TMO-39,NYSE,Stock,USD,,
TMO-49,NYSE,Stock,USD,,
TMOAF,PINK,Stock,USD,2007-07-13,2020-11-27
TMOAY,PINK,Stock,USD,2011-10-24,2020-11-27
TMOL,PINK,Stock,USD,2001-01-02,2020-11-27
TMOSQ,NASDAQ,Stock,USD,,
TMOT,,Stock,USD,,
TMP,NYSE MKT,Stock,USD,1990-03-28,2020-11-27
TMPFX,NMFQS,Mutual Fund,USD,2018-01-05,2020-11-27
TMPHF,OTCMKTS,Stock,USD,2017-10-13,2020-02-20
TMPIX,NMFQS,Mutual Fund,USD,2012-01-27,2020-11-27
TMPL,NASDAQ,Stock,USD,,
TMPMU,NASDAQ,Stock,USD,2020-10-16,2020-11-27
TMPPF,OTCGREY,Stock,USD,2017-06-14,2020-11-27
TMPS,PINK,Stock,USD,2015-03-06,2020-07-31
TMPSW,PINK,Stock,USD,2013-02-06,2020-07-30
TMPTF,PINK,Stock,USD,,
TMPXX,NMFQS,Mutual Fund,USD,,
TMQ,NYSE MKT,Stock,USD,2012-04-25,2020-11-27
TMQ1,NYSE,Stock,USD,,
TMR,NYSE,Stock,USD,,
TMRAF,PINK,Stock,USD,2007-08-10,2020-11-27
TMRAY,PINK,Stock,USD,2007-07-13,2020-11-27
TMRC,OTCQB,Stock,USD,2016-01-04,2020-11-27
TMRCX,NMFQS,Mutual Fund,USD,2003-12-03,2017-09-27
TMRFX,NMFQS,Stock,USD,,
TMRIX,NMFQS,Stock,USD,,
TMRK,NASDAQ,Stock,USD,,
TMRK1,NASDAQ,Stock,USD,,
TMRR,OTCQB,Stock,USD,2018-10-30,2020-11-27
TMS,NYSE,Stock,USD,,
TMSAX,NMFQS,Mutual Fund,USD,,
TMSCX,NMFQS,Mutual Fund,USD,2012-01-03,2017-01-26
TMSEX,NMFQS,Mutual Fund,USD,2012-01-03,2017-01-26
TMSFX,NMFQS,Mutual Fund,USD,2012-01-03,2017-01-26
TMSH,PINK,Stock,USD,2008-03-11,2020-11-27
TMSIX,NMFQS,Mutual Fund,USD,1997-12-29,2020-11-27
TMSNY,PINK,Stock,USD,2017-09-22,2020-11-27
TMSOF,OTCGREY,Stock,USD,2008-07-30,2020-11-27
TMSPF,PINK,Stock,USD,,
TMSRX,NMFQS,Mutual Fund,USD,2018-02-23,2020-11-27
TMSSX,NMFQS,Mutual Fund,USD,2018-02-23,2020-11-27
TMST,NYSE,Stock,USD,2014-06-19,2020-11-27
TMSTA,NASDAQ,Stock,USD,,
TMTA,NASDAQ,Stock,USD,,
TMTAF,PINK,Stock,USD,,
TMTMF,OTCGREY,Stock,USD,,
TMTNF,PINK,Stock,USD,2007-07-13,2020-11-27
TMTS,NASDAQ,Stock,USD,2020-11-02,2020-11-27
TMTSU,NASDAQ,Stock,USD,2020-10-15,2020-11-27
TMTSW,NASDAQ,Stock,USD,2020-11-04,2020-11-27
TMTV,NASDAQ,Stock,USD,,
TMUIX,NMFQS,Mutual Fund,USD,2009-11-30,2020-11-27
TMUS,NASDAQ,Stock,USD,2007-04-19,2020-11-27
TMUSP,NASDAQ,Stock,USD,2015-10-27,2017-12-15
TMUSR,NASDAQ,Stock,USD,2020-06-24,2020-07-28
TMUTX,NMFQS,Mutual Fund,USD,2017-03-17,2019-12-05
TMUUX,NMFQS,Mutual Fund,USD,1991-11-18,2020-11-27
TMUWX,NMFQS,Mutual Fund,USD,,
TMV,NYSE ARCA,ETF,USD,2009-04-16,2020-11-27
TMVAX,NMFQS,Mutual Fund,USD,2004-04-19,2020-11-27
TMVIX,NMFQS,Mutual Fund,USD,2013-08-07,2020-11-27
TMVWF,PINK,Stock,USD,2020-02-11,2020-11-27
TMVWY,PINK,Stock,USD,2020-02-04,2020-11-27
TMWD,NASDAQ,Stock,USD,,
TMWMX,NMFQS,Mutual Fund,USD,,
TMWXX,NMFQS,Mutual Fund,USD,,
TMX,NYSE,Stock,USD,2014-06-26,2020-11-27
TMXI,NASDAQ,Stock,USD,,
TMXLF,OTCGREY,Stock,USD,2017-10-30,2020-11-27
TMXN,PINK,Stock,USD,2017-09-22,2020-11-27
TMXXF,PINK,Stock,USD,2012-10-03,2020-11-27
TMYEQ,OTCMKTS,Stock,USD,,
TNA,NYSE ARCA,ETF,USD,2008-11-19,2020-11-27
TNA.A,,Stock,USD,,
TNAA,,Stock,USD,,
TNAAX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNABF,PINK,Stock,USD,2007-07-23,2020-11-27
TNABX,NMFQS,Mutual Fund,USD,2007-01-31,2018-01-26
TNABY,PINK,Stock,USD,2007-07-13,2020-11-27
TNACX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNAFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-11-27
TNAIX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNARX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNAV,NASDAQ,Stock,USD,2010-05-13,2020-11-27
TNAYX,NMFQS,Mutual Fund,USD,2008-10-02,2020-11-27
TNB,NYSE,Stock,USD,,
TNBAX,NMFQS,Mutual Fund,USD,2014-11-28,2020-11-27
TNBCX,NMFQS,Mutual Fund,USD,2014-11-28,2020-11-27
TNBI,PINK,Stock,USD,2010-07-22,2020-11-27
TNBIX,NMFQS,Mutual Fund,USD,2014-11-28,2020-11-27
TNBMX,NMFQS,Mutual Fund,USD,2017-09-13,2020-11-27
TNBRX,NMFQS,Mutual Fund,USD,2014-11-28,2020-11-27
TNC,NYSE,Stock,USD,1992-03-03,2020-11-27
TNCAF,PINK,Stock,USD,2017-10-03,2020-11-27
TNCB,PINK,Stock,USD,,
TNCC,OTCMKTS,Stock,USD,,
TNCGF,PINK,Stock,USD,1999-10-15,2017-07-26
TNCMF,PINK,Stock,USD,,
TNCPD,PINK,Stock,USD,2019-10-09,2020-11-27
TNCX,NASDAQ,Stock,USD,,
TND,NYSE,Stock,USD,,
TNDAX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNDBX,NMFQS,Mutual Fund,USD,2007-01-31,2018-01-26
TNDCX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNDFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-11-27
TNDIX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNDM,NASDAQ,Stock,USD,2013-11-14,2020-11-27
TNDQ,NYSE ARCA,ETF,USD,2011-12-13,2015-07-06
TNDRX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNDYX,NMFQS,Mutual Fund,USD,2008-10-02,2020-11-27
TNEAX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNEBX,NMFQS,Mutual Fund,USD,2007-01-31,2018-01-26
TNECX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNEEX,NMFQS,Mutual Fund,USD,,
TNEFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-11-27
TNEHF,OTCGREY,Stock,USD,2017-08-29,2020-11-27
TNEIX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNEN,PINK,Stock,USD,2017-09-22,2020-11-27
TNERX,NMFQS,Mutual Fund,USD,2007-01-31,2020-11-27
TNET,NYSE,Stock,USD,2014-03-27,2020-11-27
TNEYF,OTCGREY,Stock,USD,2007-07-16,2020-11-27
TNEYX,NMFQS,Mutual Fund,USD,2008-10-02,2020-11-27
TNF,,Stock,USD,,
TNFAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-11-27
TNFCX,NMFQS,Mutual Fund,USD,,
TNFI,NASDAQ,Stock,USD,,
TNFIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-11-27
TNFRX,NMFQS,Mutual Fund,USD,2016-01-04,2020-11-27
TNFYF,OTCMKTS,Stock,USD,2017-10-12,2018-03-07
TNGAX,NMFQS,Mutual Fund,USD,2015-07-06,2017-01-23
TNGGF,OTCGREY,Stock,USD,,
TNGIX,NMFQS,Mutual Fund,USD,2015-07-06,2017-01-23
TNGL,PINK,Stock,USD,1998-11-16,2020-11-27
TNGMD,OTCMKTS,Stock,USD,2017-10-30,2018-10-05
TNGMF,OTCGREY,Stock,USD,2018-10-31,2020-11-27
TNGN,PINK,Stock,USD,,
